"quantidade_doadores","total_receita","media_receita","recursos_de_outros_candidatos.comites","recursos_de_partidos","recursos_de_pessoas_físicas","recursos_de_pessoas_juridicas","recursos_proprios","votos","quantidade_despesas","quantidade_fornecedores","media_despesa","sexo"
5,11596.97,1449.62125,11114.87,6325.485,480,28086,2.1,2856,26,15,446.037307692308,1
1,44.75,44.75,4217.5,6325.485,4550,28086,44.75,1352,2,2,322.375,1
3,2484.25,414.041666666667,4217.5,334.25,4550,150,2000,544,6,3,414.041666666667,2
3,890.7,296.9,4217.5,6325.485,850,28086,40.7,250,1,1,250,2
31,366535.68,6212.46915254237,4217.5,116059.96,66800,146584.24,37091.48,38808,151,38,2427.38860927152,2
1,312.5,78.125,312.5,6325.485,4550,28086,5019.35,307,4,1,78.125,2
1,2473.06,274.784444444444,4217.5,2473.06,4550,28086,5019.35,393,9,1,274.784444444444,1
5,6199,774.875,4217.5,6325.485,4000,2169,30,3565,9,6,687.488888888889,2
1,5221,652.625,5221,6325.485,4550,28086,5019.35,783,8,1,652.625,2
3,10682,1068.2,5462,6325.485,4550,1780,3440,2474,10,6,1068.2,2
4,26879.46,1791.964,10551.84,2993.82,4550,28086,13333.8,882,33,19,814.529090909091,1
9,17035.2,946.4,4217.5,6325.485,10227.7,162.5,6645,1337,31,13,549.522580645161,2
3,2200,440,4217.5,6325.485,900,28086,1300,521,5,5,440,2
16,167006.3,1590.53619047619,87561.3,6325.485,48150,4020,27275,19479,156,38,1070.36083333333,2
19,315240,13706.0869565217,100740,6325.485,170500,14000,30000,34155,100,21,3152.4,2
183,296103.59,1218.53329218107,160,37787.5,191062.09,400,57500,168928,327,62,907.339480122324,2
2,1225,408.333333333333,4217.5,925,4550,28086,300,351,3,2,311.4,1
1,967.42,241.855,4217.5,967.42,4550,28086,5019.35,709,4,1,241.855,1
3,68503.14,6227.55818181818,4217.5,3732,2000,28086,62771.14,204,35,25,1957.23257142857,2
2,5870,1956.66666666667,2170,6325.485,4550,28086,3700,1365,9,5,1060.1,2
73,1802449.33,5545.99793846154,264161.33,736250,225300,554118,22620,82368,957,433,1998.11337513062,2
2,31250,6250,4217.5,27100,4550,28086,4150,4530,32,9,968.2640625,2
2,1500,750,4217.5,6325.485,1500,28086,5019.35,2,2,2,750,1
6,38720,3872,36700,6325.485,2000,28086,20,5280,66,20,586.238787878788,2
6,6790,1131.66666666667,2240,6325.485,4500,28086,50,2612,11,6,616.354545454545,2
131,2428063.26,15270.8381132075,1788100.5,6325.485,378629.67,247358.01,13975.08,62859,460,261,5410.94084782609,2
2,8142,2035.5,225,6325.485,4550,28086,7917,3167,12,7,803.5,2
12,29378.25,1129.93269230769,5963.05,9000,4780,942.34,8692.86,6110,49,16,599.55612244898,2
2,940,313.333333333333,290,6325.485,4550,28086,650,2936,3,3,313.333333333333,2
3,3388,282.333333333333,4217.5,2388,4550,28086,1000,312,12,3,282.333333333333,2
3,26262.5,2188.54166666667,16262.5,10000,4550,28086,5019.35,1269,30,14,875.416666666667,1
3,2219,277.375,4217.5,2069,4550,28086,150,141,8,3,277.375,1
3,615.48,102.58,535.48,6325.485,80,28086,5019.35,482,6,3,102.58,2
18,181636.18,7897.2252173913,4217.5,155709.17,25927.01,28086,5019.35,4119,76,31,2383.05631578947,2
12,10390,799.230769230769,4217.5,6325.485,10390,28086,5019.35,1200,14,8,741.142857142857,2
22,203698.7,6789.95666666667,85961.7,6325.485,68450,49287,5019.35,16776,84,25,2614.96214285714,2
5,27300,3900,500,6325.485,4800,28086,22000,3713,23,18,1178.38304347826,2
6,47150,4715,4217.5,16500,6000,28086,24650,12538,48,10,982.291666666667,2
1,2972.9,247.741666666667,2972.9,6325.485,4550,28086,5019.35,6173,12,1,247.741666666667,1
9,351100,25078.5714285714,4400,2e+05,19700,24800,102200,43270,94,74,3733.44489361702,2
2,60000,30000,4217.5,6325.485,4550,50000,10000,1268,18,6,3333.33333333333,2
4,3490,872.5,4217.5,6325.485,2250,28086,1240,2692,7,4,498.571428571429,2
6,71630.72,3410.98666666667,5000,6325.485,35900,28086,30729.87,3152,54,22,1326.49481481481,1
1,800,400,4217.5,6325.485,4550,28086,800,497,2,1,400,2
5,3477.03,579.505,85.03,6325.485,512,2730,150,120,6,5,579.505,2
4,44018.59,2751.161875,2400,38593.47,3000,28086,25.12,2390,34,12,1294.66441176471,2
4,5965,994.166666666667,450,6325.485,2900,28086,2615,1799,7,7,852.142857142857,2
1,2370,790,2370,6325.485,4550,28086,5019.35,129,3,1,790,2
1,1800,225,1800,6325.485,4550,28086,5019.35,1202,8,1,225,2
3,4956.64,826.106666666667,1756.64,6325.485,200,28086,3000,2083,15,9,326.088,2
3,2920,584,4217.5,6325.485,1500,28086,1420,792,9,5,317.933333333333,2
13,26230.76,1049.2304,7389.7,4000,9280,395,5166.06,2315,110,47,238.461454545455,1
2,4270.6,2135.3,4270.6,6325.485,4550,28086,5019.35,155,2,2,2135.3,2
20,303556.5,6745.7,162545.5,64025,34836,23250,18900,101686,144,79,2049.02083333333,1
2,200180,50045,180,2e+05,4550,28086,5019.35,6451,26,16,7762.39230769231,2
56,629961.44,7411.31105882353,42654.16,225751.33,146070,199885.95,15600,53733,564,237,1114.24686170213,2
32,947085.43,6486.88650684932,132581.26,450000,25372.25,338382,5019.35,92546,600,196,1578.47571666667,2
6,89900,11237.5,4217.5,70000,7200,3700,9000,12541,45,23,1993.12288888889,2
1,3170,1056.66666666667,4217.5,6325.485,4550,28086,3170,2668,8,1,396.25,2
72,665987.5,7568.03977272727,174187.5,6325.485,334300,56000,101500,47370,258,35,3223.51751937984,2
18,1243693.25,33613.3310810811,4400,6325.485,647000,167093.25,425200,21466,496,378,2590.89300403226,2
1,1425.36,158.373333333333,4217.5,1425.36,4550,28086,5019.35,1528,9,1,158.373333333333,2
2,42090.5,3237.73076923077,26190.5,6325.485,4550,28086,15900,2196,49,18,858.858163265306,2
3,12519.91,695.550555555556,4234.54,6325.485,3620,28086,4665.37,479,19,5,658.942631578947,2
4,13459.6,841.225,1725,6325.485,2310,28086,9424.6,5883,26,10,517.676923076923,2
4,1654.63,236.375714285714,458.17,896.46,300,28086,5019.35,260,7,4,236.375714285714,2
1,2900,483.333333333333,2900,6325.485,4550,28086,5019.35,768,6,1,483.333333333333,1
2,4210,2105,210,4000,4550,28086,5019.35,1306,2,2,2105,2
4,372050.5,19581.6052631579,349350.5,6325.485,4550,28086,22700,31839,68,39,5471.33088235294,1
18,182471.5,4561.7875,7669.5,1192,13700,34500,125410,15272,221,62,829.857828054299,2
6,148506,24751,24200,120000,2350,1956,5019.35,4909,21,11,7071.71428571429,2
2,12958,1079.83333333333,6510,6448,4550,28086,5019.35,787,18,8,718.480555555556,2
2,1224,612,4217.5,6325.485,1224,28086,5019.35,196,2,2,612,1
43,371226.67,6629.04767857143,4217.5,2926.46,298054,67346.21,2900,19555,246,137,1543.61369918699,2
11,152021.24,7601.062,38529.24,6325.485,26800,500,86192,29663,93,43,1634.63483870968,2
9,91989.4,2358.70256410256,358.7,6325.485,40800,28086,50830.7,2327,60,17,1533.15666666667,2
14,303259.15,17838.7735294118,4217.5,165000,1900,135370.3,5019.35,15121,290,109,1041.35827586207,2
7,8070,672.5,780,6325.485,4290,3000,5019.35,1564,15,7,538,1
19,1544144.82,6055.46988235294,138554.56,797000,12100,581761.26,14715,34550,807,322,1913.42390334572,1
31,1245720.14,21854.7392982456,289660.64,50000,278769.5,316490,310800,51069,638,386,1952.53943573668,2
6,11716.14,616.638947368421,2476.84,6325.485,7500,28086,1739.3,1223,18,8,650.896666666667,2
2,1448,724,4217.5,6325.485,1448,28086,5019.35,3547,2,2,724,1
5,16000,1777.77777777778,4217.5,5000,5000,6000,5019.35,2282,23,2,695.565217391304,2
3,2850.43,712.6075,1402.43,6325.485,1448,28086,5019.35,340,4,3,712.6075,1
4,3324,195.529411764706,2674,6325.485,650,28086,5019.35,1141,17,4,195.529411764706,1
2,919.92,91.992,4217.5,879.92,40,28086,5019.35,75,16,5,57.2825,1
4,13815,575.625,12815,6325.485,1000,28086,5019.35,11202,24,4,575.625,2
2,900,450,4217.5,6325.485,900,28086,5019.35,118,2,2,450,1
3,5300,1060,4400,6325.485,300,600,5019.35,490,5,3,1060,2
2,1800,300,4217.5,6325.485,1800,28086,5019.35,356,6,2,300,2
1,30000,30000,4217.5,6325.485,4550,30000,5019.35,18084,7,4,4285.71428571429,1
94,481625.43,3147.87862745098,9445.43,29000,150880,265300,27000,48531,156,68,3087.3425,2
279,1656860,4990.5421686747,4217.5,1365000,97370,184490,10000,97269,209,50,7927.2119138756,2
2,1224,612,4217.5,6325.485,724,28086,500,249,2,2,612,1
3,3106.64,517.773333333333,420.5,665,4550,28086,2021.14,539,13,7,238.972307692308,2
34,259584.28,5089.88784313726,66991.85,4000,115592.43,33400,39600,93997,294,45,882.939727891157,2
12,265170.19,6629.25475,3838.75,8832,54504.44,63000,134995,16379,445,210,592.836359550562,2
45,925891.96,15693.0840677966,3190,570000,73701.96,110000,169000,30592,174,93,5320.87408045977,2
1,100062.7,3706.02592592593,4217.5,100062.7,4550,28086,5019.35,2521,79,28,1266.6164556962,2
3,3200,640,1050,2000,150,28086,5019.35,301,5,3,640,2
3,127038.42,9074.17285714286,99955,6325.485,15000,28086,12083.42,8526,134,63,948.047910447761,2
24,2712255.18,51174.6260377358,15562.5,1571350,39342.68,1085000,5019.35,283567,348,43,7793.08445402299,2
3,13275.71,829.731875,8286,6325.485,430,28086,4559.71,1095,17,6,780.924117647059,2
1,3909.57,558.51,3909.57,6325.485,4550,28086,5019.35,1829,7,1,558.51,2
4,6900.55,1380.11,4217.5,6325.485,350,5000,1550,1321,14,6,492.896428571429,2
5,22704.41,2522.71222222222,17455,6325.485,5173.95,28086,75.46,2056,22,9,1032.01863636364,2
4,12021,1335.66666666667,1077.25,9343.75,1600,28086,5019.35,1247,18,8,666.077777777778,2
2,2696,898.666666666667,2296,6325.485,4550,28086,400,470,5,2,539.2,2
2,1500,750,4217.5,6325.485,1500,28086,5019.35,1567,2,2,750,2
2,2220,740,4217.5,720,1500,28086,5019.35,116,4,4,534.6,1
18,17035.1,774.322727272727,495,6325.485,13515,2700.05,324.13,6313,31,18,549.51935483871,2
19,1009268.05,8139.25846774194,207232.08,375000,87035.97,320000,20000,105517,253,60,3989.20177865613,2
17,20002,1111.22222222222,4217.5,6325.485,10102,6000,3900,2847,18,7,1110.82111111111,2
22,83477.24,1669.5448,4217.5,181.82,11000,44877.5,27417.92,9974,122,46,684.239672131148,2
20,287862.75,7575.33552631579,191312.25,33000,19992,43138.5,5019.35,115155,125,44,2302.82352,2
3,2500,500,4217.5,6325.485,200,28086,2300,1034,14,5,178.571428571429,2
6,48500,3730.76923076923,4217.5,6325.485,16000,10250,22250,5573,36,20,1347.22222222222,2
1,11717.01,1464.62625,11717.01,6325.485,4550,28086,5019.35,1054,8,1,1464.62625,2
2,49353.48,3525.24857142857,10000,39353.48,4550,28086,5019.35,2009,33,16,1495.56,2
4,4000,800,1600,6325.485,1800,600,5019.35,658,5,4,800,2
4,11712,585.6,11562,6325.485,150,28086,5019.35,1979,20,5,561.3,2
1,10000,10000,4217.5,6325.485,4550,10000,5019.35,1002,11,5,909.090909090909,2
1,2437.5,406.25,2437.5,6325.485,4550,28086,5019.35,179,6,1,406.25,1
1,500,500,4217.5,6325.485,500,28086,5019.35,38,1,1,500,1
2,1448,724,4217.5,6325.485,1448,28086,5019.35,119,2,2,724,1
3,5804.26,725.5325,4304.26,6325.485,4550,28086,1500,2583,11,5,527.66,2
5,160872.5,11490.8928571429,4217.5,6325.485,4550,145577.5,15295,8400,28,17,5745.80357142857,2
1,1500,1500,4217.5,6325.485,1500,28086,5019.35,206,1,1,1500,2
3,2262.43,377.071666666667,2062.43,6325.485,100,28086,100,734,6,3,377.071666666667,2
13,79944.7,2960.91481481481,48073,6325.485,8360,21320,2191.7,9944,48,23,1682.18104166667,2
14,706967.57,17243.1114634146,4217.5,345367.57,42500,303500,15600,62999,703,540,1085.75189189189,2
4,870.47,145.078333333333,25.47,145,700,28086,5019.35,430,6,4,145.078333333333,2
4,1247820.85,28359.5647727273,34320.85,1200000,4550,13500,5019.35,110822,163,41,6643.27380368098,2
1,21450,2383.33333333333,21450,6325.485,4550,28086,5019.35,509,59,26,363.559322033898,2
3,2467.26,411.21,1967.26,6325.485,4550,28086,500,2096,6,2,411.21,2
1,88147.9,5876.52666666667,88147.9,6325.485,4550,28086,5019.35,84208,15,1,5876.52666666667,2
2,3955,494.375,3655,6325.485,300,28086,5019.35,2001,8,2,494.375,2
12,27109.24,1178.66260869565,15209.24,6325.485,8800,2100,1000,50608,46,15,589.330869565217,2
2,6000,1000,4217.5,6325.485,6000,28086,5019.35,116,6,2,1000,1
122,1411240,9868.81118881119,4217.5,133000,114740,1163500,5019.35,128981,952,262,1480.28660714286,2
256,1117147.49,3650.80879084967,24259.49,229793,214450,288100,360545,129276,483,291,2312.93486542443,2
8,9615.13,874.102727272727,4217.5,2315.13,7300,28086,5019.35,3218,15,10,640.202,2
9,625323.75,13593.9945652174,1304.75,4000,4344,36175,579500,19701,601,281,1042.385640599,2
2,1000,500,4217.5,6325.485,1000,28086,5019.35,68,2,2,500,1
6,52661.84,4050.91076923077,6661.84,6325.485,37000,28086,9000,82224,37,10,1404.23648648649,2
3,4165,1041.25,4217.5,3465,700,28086,5019.35,143,4,3,1041.25,1
1,799.4,266.466666666667,4217.5,6325.485,4550,28086,799.4,1533,3,3,262.133333333333,2
25,159480.95,4310.29594594595,78909,6325.485,14250,9302.1,57000,32622,127,54,1233.7468503937,2
3,2115,528.75,620,6325.485,500,28086,995,1405,7,5,302.142857142857,2
7,7180,718,1920,1000,4000,28086,260,200,22,12,326.363636363636,2
6,27699.09,1629.35823529412,22580.69,6325.485,4550,100,5018.4,24920,21,10,1319.00428571429,2
60,402402.66,4471.14066666667,7857.75,95000,226144.91,38900,34500,69922,541,117,743.54123844732,2
12,256040,15061.1764705882,4217.5,6325.485,47950,29990,178100,52783,74,38,3459.97797297297,2
3,7218.9,1031.27142857143,5218.9,6325.485,2000,28086,5019.35,287,7,3,1031.27142857143,1
2,3951,790.2,4217.5,271,4550,28086,3680,1565,10,1,184,2
9,11785,620.263157894737,1785,6325.485,7600,28086,2400,1246,37,12,318.513513513514,1
7,10797,981.545454545455,3187,6325.485,4410,28086,3200,1011,12,6,899.75,2
2,6911.09,1151.84833333333,6511.09,6325.485,4550,28086,400,594,6,2,1151.84833333333,2
1,4976.84,622.105,4976.84,6325.485,4550,28086,5019.35,491,8,1,622.105,2
1,22900,2544.44444444444,4217.5,22900,4550,28086,5019.35,173,10,4,2290,2
1,23800,3966.66666666667,4217.5,23800,4550,28086,5019.35,109,38,17,624.652631578947,1
4,3858,643,4217.5,1875,1448,28086,535,2370,7,5,551.142857142857,2
39,1971993.09,28171.3298571429,4217.5,1613000,72083.29,246650,40259.8,195942,1563,801,1261.66320537428,2
47,38809.5,616.02380952381,4217.5,6325.485,36759.5,28086,2050,49831,61,9,636.22131147541,2
2,31090,3454.44444444444,4217.5,10000,4550,28086,21090,1039,30,9,1170.367,2
7,15797.2,1316.43333333333,999.8,6325.485,12947.4,28086,1850,924,22,13,718.054545454545,2
2,1030,515,4217.5,1000,4550,28086,30,172,3,3,676.666666666667,1
171,169000.41,630.598544776119,4217.5,80650.41,87950,28086,400,6486,148,30,1141.89466216216,2
4,23339.64,2121.78545454545,8299.64,6325.485,3000,28086,12040,2540,16,4,1457.4775,2
4,133000,14777.7777777778,4217.5,6325.485,116000,10000,7000,18063,71,8,1868.02126760563,2
2,600,300,4217.5,6325.485,600,28086,5019.35,15,2,2,300,1
3,3633,363.3,4217.5,3483,4550,28086,150,1109,10,3,363.3,2
100,2466817.17,21083.9074358974,2697.17,2145000,123620,195500,5019.35,106852,1372,714,1796.34817055394,2
19,1610171.3,67090.4708333333,557.51,807500,646000,155000,5019.35,209032,388,142,4378.45755154639,2
1,18784.5,2348.0625,4217.5,18784.5,4550,28086,5019.35,615,19,14,988.657894736842,1
5,9786.64,1398.09142857143,9586.64,6325.485,200,28086,5019.35,1589,9,6,1087.40444444444,2
4,91080,10120,5340,6325.485,600,140,85000,5658,72,7,1265,2
3,15524,1194.15384615385,9164,4860,1500,28086,5019.35,1435,16,8,970.25,1
5,19846.1,1804.19090909091,4217.5,3200,646.1,16000,5019.35,958,27,10,735.040740740741,1
47,143644.67,2143.95029850746,58242.31,6325.485,46774.36,25628,13000,22097,114,55,1257.86745614035,2
6,17785.25,1270.375,11345,3000.25,20,3420,5019.35,2881,18,7,988.069444444444,1
6,950984,67927.4285714286,50000,6e+05,12000,9984,279000,62072,179,104,5312.32625698324,2
1,312.5,78.125,312.5,6325.485,4550,28086,5019.35,394,4,1,78.125,2
4,11604.88,1934.14666666667,6104.88,6325.485,2000,28086,3500,1054,6,4,1934.14666666667,2
2,11627.9,2325.58,635,10992.9,4550,28086,5019.35,1054,5,2,2325.58,2
5,14417.07,450.5334375,9367.07,5000,4550,28086,50,694,39,5,369.294102564103,1
54,3297230.06,29439.5541071429,99306.56,1793825.15,65891.23,1338207.12,5019.35,69426,1930,682,1708.40935751295,2
2,1724,862,4217.5,6325.485,1724,28086,5019.35,22,2,2,862,1
74,910041.36,9192.33696969697,12320,7e+05,159236,28086,38485.36,77230,269,183,3383.05338289963,2
6,45191.99,2510.66611111111,700,12000,16909.95,28086,15582.04,758,48,18,941.499791666667,2
15,754193.13,18854.82825,7697.13,158800,11510,233000,343186,77535,591,289,1276.13050761421,2
4,7553.01,1079.00142857143,4217.5,5000,1100,28086,1453.01,2246,24,9,314.70875,2
4,3864,483,2540,6325.485,724,28086,600,234,8,4,483,2
1,400,200,4217.5,400,4550,28086,5019.35,235,2,1,200,1
41,37575,782.8125,875,6325.485,33700,2000,1000,7385,72,23,520.17125,2
2,2000,1000,4217.5,6325.485,2000,28086,5019.35,335,2,2,1000,1
334,3945479.04,5768.24421052632,291285.84,1757500,365680.59,1528740.2,5019.35,111301,3336,1108,1409.28045263789,2
4,3670,229.375,3020,6325.485,650,28086,5019.35,3135,16,4,229.375,1
5,4680,936,200,4000,400,28086,80,388,7,7,668.571428571429,2
11,10106,673.733333333333,700,6325.485,7666,90,1650,1922,31,13,324.938709677419,2
1,3350,478.571428571429,3350,6325.485,4550,28086,5019.35,699,7,1,478.571428571429,2
5,124628,20771.3333333333,4217.5,1e+05,23928,28086,700,64445,10,9,3582.53,2
7,17630.5,1175.36666666667,7555.5,6325.485,5075,5000,5019.35,1077,46,19,383.271739130435,2
2,1600,800,4217.5,6325.485,1600,28086,5019.35,34,2,2,800,1
41,405006.67,8437.63895833333,24166.67,162000,162200,28000,28640,39844,336,138,1205.37699404762,2
3,1154,192.333333333333,4217.5,704,450,28086,5019.35,1999,6,4,192.333333333333,2
6,10227.2,1704.53333333333,427.2,4000,4800,28086,1000,2480,6,6,1704.53333333333,2
4,32349.84,2940.89454545455,2567.36,6325.485,400,1520,27862.48,1519,29,20,1115.51172413793,2
15,215131.91,6146.626,4217.5,174831.91,7900,1400,31000,23901,252,153,853.698055555556,2
5,5044.12,336.274666666667,4217.5,804.92,3939.2,28086,300,671,36,15,138.558333333333,2
1,1650,825,4217.5,1650,4550,28086,5019.35,1303,2,1,825,1
12,221473,6152.02777777778,55961,130000,6000,22000,7512,16481,316,144,700.456297468354,2
11,9520,865.454545454545,4217.5,6325.485,9520,28086,5019.35,5291,7,5,1222.86142857143,2
74,876298.62,8039.43688073395,91356.52,110246.1,89536,462400,122760,26013,1137,394,770.711196130167,2
2,600,300,4217.5,6325.485,600,28086,5019.35,453,2,2,300,2
3,1855,463.75,1155,6325.485,700,28086,5019.35,527,4,3,463.75,1
5,114725,9560.41666666667,4225,107500,4550,28086,3000,18154,24,19,4779.83333333333,2
5,7078.5,1415.7,162.5,6325.485,6516,28086,400,535,5,5,1415.7,2
1,6486.5,648.65,6486.5,6325.485,4550,28086,5019.35,290,10,1,648.65,1
2,23102.5,3850.41666666667,4217.5,6325.485,4550,102.5,23000,371,19,10,1215.92105263158,2
12,60853.25,4346.66071428571,4217.5,6400,5700,27100,21653.25,11492,64,47,952.24453125,2
4,3570.17,223.135625,1101.17,6325.485,500,1240,729,168,17,5,210.01,2
1,10450,1492.85714285714,10450,6325.485,4550,28086,5019.35,695,7,1,1492.85714285714,2
9,290938.75,7863.20945945946,80408.75,6325.485,2230,28086,5000,9051,200,79,1457.17695,1
13,1185978.79,56475.1804761905,4217.5,770000,25365,245050,145563.79,110777,321,131,3694.61367601246,2
1,200,200,4217.5,6325.485,200,28086,5019.35,74,1,1,200,1
22,2429512.5,78371.3709677419,49532.5,1377500,49040,934500,18940,48903,463,175,5185.18451403888,2
5,2105,263.125,4217.5,6325.485,1925,180,5019.35,1698,4,4,515,2
2,1500,375,4217.5,6325.485,1500,28086,5019.35,857,4,2,375,1
1,1100,366.666666666667,1100,6325.485,4550,28086,5019.35,32,3,1,366.666666666667,1
30,142959.58,3486.81902439024,3351.64,6325.485,50700,79213.46,9694.48,14870,129,52,1108.21379844961,2
19,498844.75,12166.9451219512,2604.75,6900,23980,73000,392360,49617,642,392,777.328271028037,2
1,17116.7,2139.5875,4217.5,6325.485,4550,28086,17116.7,1113,20,9,855.8375,2
3,29423.62,2263.35538461538,15685.54,9738.08,4000,28086,5019.35,192,22,14,1336.52818181818,1
1,5000,5000,4217.5,5000,4550,28086,5019.35,341,2,2,2600,2
2,5562.73,927.121666666667,5562.73,6325.485,4550,28086,5019.35,1989,6,2,927.121666666667,2
4,4050,506.25,800,2850,400,28086,5019.35,1293,8,4,506.25,2
8,69699.76,3030.42434782609,10792.42,15977.34,20,42910,5019.35,2123,30,12,2323.272,1
47,790367.38,11796.5280597015,290677.6,17089.78,233700,233900,15000,112780,476,83,1659.82764705882,2
3,16007.74,1455.24909090909,12893.84,3113.9,4550,28086,5019.35,824,11,3,1455.24909090909,2
8,7339.48,564.575384615385,458.17,896.46,2320,28086,3664.85,1539,26,14,282.287692307692,2
82,1643012.52,17858.8317391304,557.51,1565000,45255,29200.01,3000,80578,1760,770,984.4913125,2
3,4390,1463.33333333333,4217.5,490,3500,28086,400,2513,5,5,858,2
13,28628.95,1192.87291666667,10658.55,6325.485,14615.4,3355,5019.35,15111,39,20,734.075641025641,2
22,24104.52,803.484,6500.52,6325.485,13274,2830,1500,1523,30,22,803.484,1
2,1200,600,4217.5,6325.485,1200,28086,5019.35,159,2,2,600,1
102,1032067.23,4648.95148648649,146569.84,533595,98250,111800,141852.39,72682,619,193,1666.87765751212,1
1,1935.4,148.876923076923,1935.4,6325.485,4550,28086,5019.35,1294,13,1,148.876923076923,1
7,4650.62,422.783636363636,1550.62,6325.485,3100,28086,5019.35,252,11,7,422.783636363636,1
2,2899.75,724.9375,4217.5,1899.75,4550,28086,1000,252,4,2,724.9375,1
5,10374.4,576.355555555556,4217.5,6325.485,9874.4,28086,500,48157,26,6,399.015384615385,2
4,27268.32,1435.17473684211,24568.32,6325.485,2700,28086,5019.35,1776,19,4,1435.17473684211,2
3,1456.42,291.284,4217.5,6325.485,1086,28086,370.42,306,9,6,161.824444444444,2
1,6183,6183,6183,6325.485,4550,28086,5019.35,3007,1,1,6183,2
1,8000,4000,8000,6325.485,4550,28086,5019.35,502,17,8,470.574705882353,2
5,6657,1109.5,2091,6325.485,2500,28086,2066,1788,6,5,1109.5,2
4,13262.5,2210.41666666667,11762.5,6325.485,1500,28086,5019.35,688,33,25,401.106060606061,2
4,6576,822,3732.25,2343.75,500,28086,5019.35,341,8,5,822,1
2,4310.2,862.04,22,4288.2,4550,28086,5019.35,345,5,2,862.04,1
